season,week,celebrity_name,judge1,judge2,judge3,judge4,total_score
30,1,Christine Chiu,6.0,7.0,6.0,6.0,25.0
30,1,Brian Austin Green,6.0,6.0,6.0,6.0,24.0
30,1,Matt James,6.0,6.0,6.0,6.0,24.0
30,1,"Mike ""The Miz"" Mizanin",6.0,6.0,6.0,6.0,24.0
30,1,Cody Rigsby,6.0,6.0,6.0,6.0,24.0
30,1,Jimmie Allen,6.0,5.0,6.0,5.0,22.0
30,1,Iman Shumpert,7.0,4.0,5.0,5.0,21.0
30,1,Martin Kove,4.0,3.0,3.0,3.0,13.0
30,2,Amanda Kloots,8.0,8.0,8.0,8.0,32.0
30,2,JoJo Siwa,8.0,8.0,7.0,8.0,31.0
30,2,Melanie C,7.0,7.0,8.0,8.0,30.0
30,2,Suni Lee,7.0,7.0,7.0,7.0,28.0
30,2,Melora Hardin,7.0,6.0,7.0,7.0,27.0
30,2,Jimmie Allen,7.0,6.0,7.0,7.0,27.0
30,2,Olivia Jade,7.0,6.0,7.0,7.0,27.0
30,2,"Mike ""The Miz"" Mizanin",7.0,5.0,7.0,7.0,26.0
30,2,Iman Shumpert,7.0,6.0,6.0,6.0,25.0
30,2,Cody Rigsby,6.0,6.0,6.0,6.0,24.0
30,2,Christine Chiu,6.0,6.0,6.0,6.0,24.0
30,2,Kenya Moore,6.0,6.0,6.0,6.0,24.0
30,2,Brian Austin Green,6.0,5.0,6.0,6.0,23.0
30,2,Matt James,5.0,5.0,6.0,6.0,22.0
30,2,Martin Kove,4.0,3.0,4.0,4.0,15.0
30,3,Olivia Jade,8.0,8.0,8.0,,24.0
30,3,JoJo Siwa,8.0,8.0,8.0,,24.0
30,3,Amanda Kloots,8.0,8.0,8.0,,24.0
30,3,Melora Hardin,8.0,7.0,8.0,,23.0
30,3,"Mike ""The Miz"" Mizanin",7.0,7.0,8.0,,22.0
30,3,Melanie C,7.0,7.0,8.0,,22.0
30,3,Suni Lee,7.0,7.0,7.0,,21.0
30,3,Christine Chiu,7.0,7.0,7.0,,21.0
30,3,Kenya Moore,7.0,7.0,7.0,,21.0
30,3,Matt James,7.0,6.0,7.0,,20.0
30,3,Jimmie Allen,6.0,6.0,8.0,,20.0
30,3,Brian Austin Green,7.0,6.0,6.0,,19.0
30,3,Iman Shumpert,7.0,6.0,6.0,,19.0
30,3,Cody Rigsby,6.0,6.0,6.0,,18.0
30,4,Melora Hardin,9.0,9.5,9.0,9.0,36.5
30,4,Olivia Jade,8.0,9.0,9.0,9.0,35.0
30,4,JoJo Siwa,8.5,8.5,9.0,9.0,35.0
30,4,Suni Lee,8.5,8.0,9.0,8.5,34.0
30,4,Amanda Kloots,8.5,8.5,8.5,8.5,34.0
30,4,Melanie C,8.0,8.0,8.5,8.5,33.0
30,4,"Mike ""The Miz"" Mizanin",8.5,7.5,8.5,8.0,32.5
30,4,Jimmie Allen,8.5,7.5,8.5,8.0,32.5
30,4,Iman Shumpert,8.5,6.5,8.5,8.0,31.5
30,4,Kenya Moore,7.0,7.0,8.0,7.5,29.5
30,4,Cody Rigsby,7.5,6.5,7.5,7.5,29.0
30,4,Matt James,7.0,6.5,7.5,7.5,28.5
30,4,Brian Austin Green,6.5,6.0,7.0,6.5,26.0
30,5,JoJo Siwa,10.0,10.0,10.0,10.0,40.0
30,5,Amanda Kloots,10.0,10.0,9.0,10.0,39.0
30,5,Melora Hardin,9.0,9.0,9.0,9.0,36.0
30,5,Suni Lee,9.0,9.0,9.0,9.0,36.0
30,5,Melanie C,9.0,9.0,9.0,9.0,36.0
30,5,Olivia Jade,9.0,9.0,9.0,9.0,36.0
30,5,Kenya Moore,9.0,9.0,9.0,9.0,36.0
30,5,Jimmie Allen,8.0,8.0,9.0,9.0,34.0
30,5,"Mike ""The Miz"" Mizanin",8.0,8.0,8.0,8.0,32.0
30,5,Cody Rigsby,8.0,8.0,8.0,8.0,32.0
30,5,Iman Shumpert,7.0,7.0,7.0,7.0,28.0
30,6,Iman Shumpert,10.0,10.0,10.0,10.0,40.0
30,6,JoJo Siwa,10.0,10.0,10.0,10.0,40.0
30,6,Jimmie Allen,10.0,9.0,10.0,9.0,38.0
30,6,Amanda Kloots,9.0,9.0,10.0,10.0,38.0
30,6,Suni Lee,9.0,9.0,9.0,9.0,36.0
30,6,Cody Rigsby,9.0,9.0,9.0,9.0,36.0
30,6,Olivia Jade,9.0,9.0,9.0,9.0,36.0
30,6,Melora Hardin,8.0,9.0,8.0,9.0,34.0
30,6,"Mike ""The Miz"" Mizanin",9.0,8.0,9.0,8.0,34.0
30,6,Kenya Moore,8.0,8.0,8.0,8.0,32.0
30,7,Olivia Jade,11.0,9.0,11.0,11.0,42.0
30,7,JoJo Siwa,10.0,9.0,10.0,10.0,39.0
30,7,Melora Hardin,9.5,9.5,9.5,9.5,38.0
30,7,Jimmie Allen,9.0,9.0,10.0,10.0,38.0
30,7,Cody Rigsby,8.5,8.5,9.5,9.5,36.0
30,7,Suni Lee,8.25,8.25,8.25,9.25,34.0
30,7,Iman Shumpert,9.5,7.5,8.5,8.5,34.0
30,7,Amanda Kloots,8.25,8.25,8.25,9.25,34.0
30,7,"Mike ""The Miz"" Mizanin",8.0,8.0,8.0,8.0,32.0
30,8,Melora Hardin,10.5,10.5,10.5,10.5,42.0
30,8,Suni Lee,10.5,10.5,10.5,10.5,42.0
30,8,Amanda Kloots,10.5,10.5,10.5,10.5,42.0
30,8,JoJo Siwa,10.5,9.5,10.5,10.5,41.0
30,8,Cody Rigsby,10.0,10.0,9.0,9.0,38.0
30,8,Olivia Jade,9.0,9.0,9.0,9.0,36.0
30,8,Iman Shumpert,9.0,8.0,9.0,9.0,35.0
30,8,Jimmie Allen,8.0,8.0,8.0,8.0,32.0
30,9,JoJo Siwa,10.0,10.0,10.0,10.0,40.0
30,9,Amanda Kloots,9.5,10.0,10.0,10.0,39.5
30,9,Suni Lee,10.0,9.0,9.5,9.0,37.5
30,9,Iman Shumpert,9.5,9.0,10.0,9.0,37.5
30,9,Melora Hardin,8.5,9.5,9.0,9.0,36.0
30,9,Cody Rigsby,9.0,9.0,8.5,9.0,35.5
30,10,Iman Shumpert,10.0,10.0,10.0,10.0,40.0
30,10,JoJo Siwa,10.0,10.0,10.0,10.0,40.0
30,10,Amanda Kloots,9.5,10.0,9.5,10.0,39.0
30,10,Cody Rigsby,9.5,9.5,9.5,9.5,38.0
31,1,Charli D'Amelio,8.0,8.0,8.0,8.0,32.0
31,1,Wayne Brady,7.0,7.0,7.0,8.0,29.0
31,1,Selma Blair,7.0,7.0,7.0,7.0,28.0
31,1,Shangela,7.0,7.0,7.0,7.0,28.0
31,1,Gabby Windey,7.0,7.0,7.0,7.0,28.0
31,1,Daniel Durant,7.0,6.0,7.0,7.0,27.0
31,1,Jordin Sparks,7.0,6.0,6.0,7.0,26.0
31,1,Heidi D'Amelio,6.0,6.0,6.0,6.0,24.0
31,1,Joseph Baena,6.0,5.0,6.0,6.0,23.0
31,1,Cheryl Ladd,6.0,5.0,5.0,5.0,21.0
31,1,Trevor Donovan,5.0,5.0,5.0,6.0,21.0
31,1,Sam Champion,5.0,5.0,5.0,5.0,20.0
31,1,Jessie James Decker,5.0,5.0,5.0,5.0,20.0
31,1,Teresa Giudice,5.0,5.0,5.0,5.0,20.0
31,1,Jason Lewis,5.0,4.0,4.0,5.0,18.0
31,1,Vinny Guadagnino,4.0,4.0,5.0,4.0,17.0
31,2,Wayne Brady,8.0,8.0,8.0,8.0,32.0
31,2,Charli D'Amelio,8.0,8.0,8.0,8.0,32.0
31,2,Gabby Windey,8.0,8.0,8.0,8.0,32.0
31,2,Trevor Donovan,7.0,7.0,8.0,8.0,30.0
31,2,Daniel Durant,7.0,7.0,7.0,8.0,29.0
31,2,Selma Blair,7.0,7.0,7.0,7.0,28.0
31,2,Heidi D'Amelio,7.0,7.0,7.0,7.0,28.0
31,2,Shangela,7.0,7.0,7.0,7.0,28.0
31,2,Jordin Sparks,7.0,6.0,7.0,7.0,27.0
31,2,Vinny Guadagnino,7.0,6.0,7.0,7.0,27.0
31,2,Sam Champion,6.0,6.0,7.0,7.0,26.0
31,2,Jessie James Decker,7.0,6.0,6.0,6.0,25.0
31,2,Joseph Baena,6.0,6.0,6.0,6.0,24.0
31,2,Teresa Giudice,6.0,5.0,6.0,6.0,23.0
31,2,Cheryl Ladd,5.0,6.0,5.0,5.0,21.0
31,3,Wayne Brady,8.0,8.0,8.0,9.0,33.0
31,3,Charli D'Amelio,8.0,8.0,8.0,9.0,33.0
31,3,Gabby Windey,8.0,8.0,8.0,9.0,33.0
31,3,Heidi D'Amelio,8.0,8.0,8.0,8.0,32.0
31,3,Daniel Durant,8.0,7.0,8.0,8.0,31.0
31,3,Shangela,8.0,7.0,7.0,8.0,30.0
31,3,Joseph Baena,8.0,7.0,7.0,7.0,29.0
31,3,Jordin Sparks,7.0,7.0,7.0,8.0,29.0
31,3,Selma Blair,7.0,7.0,7.0,7.0,28.0
31,3,Trevor Donovan,7.0,6.0,7.0,7.0,27.0
31,3,Jessie James Decker,6.0,6.0,7.0,7.0,26.0
31,3,Sam Champion,6.0,6.0,6.0,7.0,25.0
31,3,Cheryl Ladd,6.0,6.0,6.0,6.0,24.0
31,3,Vinny Guadagnino,6.0,5.0,6.0,6.0,23.0
31,4,Wayne Brady,9.0,9.0,9.0,9.0,36.0
31,4,Charli D'Amelio,9.0,9.0,9.0,9.0,36.0
31,4,Gabby Windey,9.0,9.0,9.0,9.0,36.0
31,4,Jordin Sparks,9.0,8.0,8.0,9.0,34.0
31,4,Heidi D'Amelio,9.0,8.0,8.0,9.0,34.0
31,4,Selma Blair,8.0,8.0,8.0,8.0,32.0
31,4,Shangela,8.0,8.0,8.0,8.0,32.0
31,4,Jessie James Decker,8.0,7.0,8.0,8.0,31.0
31,4,Daniel Durant,7.0,7.0,7.0,8.0,29.0
31,4,Vinny Guadagnino,8.0,7.0,7.0,7.0,29.0
31,4,Joseph Baena,7.0,7.0,7.0,7.0,28.0
31,4,Trevor Donovan,7.0,7.0,7.0,7.0,28.0
31,4,Sam Champion,7.0,6.0,6.0,6.0,25.0
31,5,Charli D'Amelio,10.375,10.375,10.375,10.875,42.0
31,5,Wayne Brady,10.125,10.125,10.125,10.625,41.0
31,5,Gabby Windey,10.25,10.25,10.25,10.25,41.0
31,5,Selma Blair,10.0,10.0,10.0,10.0,40.0
31,5,Heidi D'Amelio,9.625,10.125,9.625,9.625,39.0
31,5,Shangela,9.75,9.25,9.75,9.75,38.5
31,5,Trevor Donovan,9.0,9.0,9.0,9.0,36.0
31,5,Jessie James Decker,8.875,8.875,9.375,8.875,36.0
31,5,Jordin Sparks,8.875,8.375,8.875,9.375,35.5
31,5,Joseph Baena,9.0,8.5,9.0,8.5,35.0
31,5,Daniel Durant,8.125,8.125,8.625,8.625,33.5
31,5,Vinny Guadagnino,7.75,7.75,7.75,7.75,31.0
31,6,Charli D'Amelio,10.0,10.0,10.0,10.0,40.0
31,6,Gabby Windey,9.0,9.0,9.0,10.0,37.0
31,6,Heidi D'Amelio,9.0,9.0,9.0,9.0,36.0
31,6,Shangela,9.0,9.0,9.0,9.0,36.0
31,6,Trevor Donovan,9.0,8.0,8.0,9.0,34.0
31,6,Daniel Durant,9.0,8.0,8.0,9.0,34.0
31,6,Wayne Brady,8.0,9.0,8.0,9.0,34.0
31,6,Jordin Sparks,9.0,8.0,8.0,9.0,34.0
31,6,Jessie James Decker,8.0,8.0,8.0,8.0,32.0
31,6,Vinny Guadagnino,7.0,7.0,7.0,7.0,28.0
31,7,Trevor Donovan,10.0,9.0,10.0,10.0,39.0
31,7,Charli D'Amelio,9.5,9.5,10.0,10.0,39.0
31,7,Wayne Brady,9.5,9.0,9.5,10.0,38.0
31,7,Daniel Durant,9.0,8.5,9.5,9.5,36.5
31,7,Shangela,9.0,9.5,9.0,9.0,36.5
31,7,Gabby Windey,9.0,9.0,8.5,9.0,35.5
31,7,Heidi D'Amelio,8.5,9.0,9.0,8.5,35.0
31,7,Jordin Sparks,8.5,9.0,8.5,8.5,34.5
31,7,Vinny Guadagnino,7.5,8.0,8.0,8.0,31.5
31,8,Wayne Brady,11.25,11.25,11.25,11.25,45.0
31,8,Charli D'Amelio,11.25,11.25,11.25,11.25,45.0
31,8,Shangela,11.25,10.25,10.25,10.25,42.0
31,8,Gabby Windey,10.0,10.0,10.0,10.0,40.0
31,8,Trevor Donovan,9.25,10.25,9.25,10.25,39.0
31,8,Daniel Durant,10.0,9.0,10.0,10.0,39.0
31,8,Heidi D'Amelio,9.0,8.0,9.0,9.0,35.0
31,8,Vinny Guadagnino,8.0,7.0,7.0,7.0,29.0
31,9,Charli D'Amelio,10.0,10.0,10.0,10.0,40.0
31,9,Gabby Windey,10.0,10.0,10.0,10.0,40.0
31,9,Wayne Brady,9.5,9.0,9.0,9.0,36.5
31,9,Shangela,9.5,9.0,9.0,9.0,36.5
31,9,Daniel Durant,9.0,8.0,9.0,8.5,34.5
31,9,Trevor Donovan,8.5,8.0,8.0,8.0,32.5
31,10,Charli D'Amelio,10.0,10.0,10.0,10.0,40.0
31,10,Gabby Windey,10.0,10.0,10.0,10.0,40.0
31,10,Wayne Brady,9.5,9.5,9.5,9.5,38.0
31,10,Shangela,9.5,9.5,9.5,9.5,38.0
32,1,Charity Lawson,7.0,7.0,8.0,,22.0
32,1,Jason Mraz,7.0,7.0,7.0,,21.0
32,1,Ariana Madix,7.0,7.0,7.0,,21.0
32,1,Lele Pons,6.0,7.0,6.0,,19.0
32,1,Xochitl Gomez,6.0,6.0,6.0,,18.0
32,1,Adrian Peterson,6.0,6.0,6.0,,18.0
32,1,Mira Sorvino,6.0,5.0,6.0,,17.0
32,1,Barry Williams,6.0,5.0,5.0,,16.0
32,1,Jamie Lynn Spears,5.0,5.0,5.0,,15.0
32,1,Mauricio Umansky,5.0,5.0,5.0,,15.0
32,1,Alyson Hannigan,5.0,4.0,4.0,,13.0
32,1,Matt Walsh,4.0,4.0,4.0,,12.0
32,1,Tyson Beckford,4.0,4.0,4.0,,12.0
32,1,Harry Jowsey,4.0,4.0,4.0,,12.0
32,2,Xochitl Gomez,8.0,8.0,8.0,,24.0
32,2,Jason Mraz,8.0,8.0,8.0,,24.0
32,2,Lele Pons,7.0,7.0,7.0,,21.0
32,2,Charity Lawson,7.0,7.0,7.0,,21.0
32,2,Ariana Madix,6.0,7.0,7.0,,20.0
32,2,Alyson Hannigan,7.0,6.0,6.0,,19.0
32,2,Mira Sorvino,6.0,6.0,6.0,,18.0
32,2,Tyson Beckford,6.0,6.0,6.0,,18.0
32,2,Jamie Lynn Spears,6.0,5.0,5.0,,16.0
32,2,Barry Williams,5.0,5.0,5.0,,15.0
32,2,Adrian Peterson,5.0,5.0,5.0,,15.0
32,2,Harry Jowsey,5.0,5.0,5.0,,15.0
32,2,Mauricio Umansky,4.0,4.0,4.0,,12.0
32,3,Jason Mraz,9.0,8.0,9.0,8.0,34.0
32,3,Ariana Madix,9.0,8.0,9.0,8.0,34.0
32,3,Xochitl Gomez,8.0,8.0,8.0,8.0,32.0
32,3,Charity Lawson,8.0,8.0,8.0,8.0,32.0
32,3,Lele Pons,7.0,6.0,7.0,7.0,27.0
32,3,Mira Sorvino,6.0,6.0,7.0,7.0,26.0
32,3,Barry Williams,6.0,6.0,7.0,6.0,25.0
32,3,Alyson Hannigan,6.0,6.0,6.0,6.0,24.0
32,3,Harry Jowsey,6.0,5.0,7.0,6.0,24.0
32,3,Mauricio Umansky,7.0,5.0,6.0,5.0,23.0
32,3,Adrian Peterson,5.0,5.0,6.0,6.0,22.0
32,3,Tyson Beckford,5.0,5.0,5.0,5.0,20.0
32,4,Xochitl Gomez,9.0,9.0,9.0,,27.0
32,4,Ariana Madix,8.0,9.0,8.0,,25.0
32,4,Jason Mraz,8.0,8.0,8.0,,24.0
32,4,Charity Lawson,8.0,8.0,8.0,,24.0
32,4,Lele Pons,7.0,7.0,8.0,,22.0
32,4,Mira Sorvino,7.0,7.0,7.0,,21.0
32,4,Adrian Peterson,7.0,7.0,7.0,,21.0
32,4,Harry Jowsey,7.0,7.0,7.0,,21.0
32,4,Mauricio Umansky,7.0,6.0,6.0,,19.0
32,4,Barry Williams,6.0,6.0,6.0,,18.0
32,4,Alyson Hannigan,6.0,6.0,6.0,,18.0
32,5,Xochitl Gomez,9.0,10.0,9.0,,28.0
32,5,Charity Lawson,10.0,9.0,9.0,,28.0
32,5,Jason Mraz,9.0,9.0,9.0,,27.0
32,5,Barry Williams,8.0,8.0,8.0,,24.0
32,5,Lele Pons,8.0,8.0,8.0,,24.0
32,5,Mauricio Umansky,8.0,8.0,8.0,,24.0
32,5,Ariana Madix,8.0,8.0,8.0,,24.0
32,5,Mira Sorvino,7.0,8.0,7.0,,22.0
32,5,Alyson Hannigan,7.0,7.0,7.0,,21.0
32,5,Harry Jowsey,6.0,6.0,6.0,,18.0
32,6,Xochitl Gomez,10.25,10.25,11.25,10.25,42.0
32,6,Ariana Madix,10.0,10.0,10.0,11.0,41.0
32,6,Jason Mraz,9.75,9.75,9.75,9.75,39.0
32,6,Charity Lawson,9.75,9.75,8.75,9.75,38.0
32,6,Lele Pons,9.0,9.0,9.0,10.0,37.0
32,6,Mauricio Umansky,8.5,8.5,7.5,8.5,33.0
32,6,Barry Williams,8.25,7.25,8.25,8.25,32.0
32,6,Alyson Hannigan,7.5,7.5,7.5,8.5,31.0
32,6,Harry Jowsey,7.25,7.25,7.25,7.25,29.0
32,7,Xochitl Gomez,9.5,9.0,9.5,9.0,37.0
32,7,Ariana Madix,9.0,9.0,10.0,9.0,37.0
32,7,Lele Pons,9.5,9.0,9.0,9.0,36.5
32,7,Jason Mraz,8.5,8.5,10.0,9.0,36.0
32,7,Charity Lawson,9.0,9.0,9.0,9.0,36.0
32,7,Alyson Hannigan,8.5,8.5,9.5,8.5,35.0
32,7,Barry Williams,8.0,8.0,8.5,8.0,32.5
32,7,Harry Jowsey,8.0,8.0,8.0,8.0,32.0
32,8,Ariana Madix,9.75,10.75,10.75,10.75,42.0
32,8,Xochitl Gomez,10.0,10.0,10.0,10.0,40.0
32,8,Charity Lawson,9.75,9.75,9.75,9.75,39.0
32,8,Alyson Hannigan,8.75,8.75,9.75,8.75,36.0
32,8,Barry Williams,8.75,8.75,8.75,8.75,35.0
32,8,Jason Mraz,8.0,9.0,8.0,8.0,33.0
32,8,Harry Jowsey,7.0,7.0,7.0,7.0,28.0
32,9,Jason Mraz,10.75,10.75,10.75,10.75,43.0
32,9,Xochitl Gomez,9.75,9.75,10.75,10.75,41.0
32,9,Charity Lawson,9.0,10.0,9.0,10.0,38.0
32,9,Ariana Madix,9.0,9.0,9.0,10.0,37.0
32,9,Alyson Hannigan,7.75,7.75,8.75,7.75,32.0
32,9,Harry Jowsey,8.0,7.0,8.0,7.0,30.0
32,10,Xochitl Gomez,10.0,10.0,10.0,,30.0
32,10,Charity Lawson,10.0,9.5,10.0,,29.5
32,10,Ariana Madix,9.5,9.5,10.0,,29.0
32,10,Jason Mraz,9.5,9.5,9.5,,28.5
32,10,Alyson Hannigan,8.5,8.5,8.5,,25.5
32,11,Xochitl Gomez,10.0,10.0,10.0,,30.0
32,11,Jason Mraz,10.0,10.0,10.0,,30.0
32,11,Charity Lawson,9.5,10.0,10.0,,29.5
32,11,Ariana Madix,9.5,10.0,10.0,,29.5
32,11,Alyson Hannigan,9.0,8.5,9.0,,26.5
33,1,Chandler Kinney,8.0,7.0,8.0,,23.0
33,1,Dwight Howard ,8.0,7.0,7.0,,22.0
33,1,Stephen Nedoroscik,7.0,7.0,7.0,,21.0
33,1,Joey Graziadei,7.0,7.0,7.0,,21.0
33,1,Danny Amendola,7.0,6.0,7.0,,20.0
33,1,Phaedra Parks,7.0,6.0,6.0,,19.0
33,1,Jenn Tran,7.0,6.0,6.0,,19.0
33,1,Ilona Maher,6.0,6.0,6.0,,18.0
33,1,Anna Delvey,6.0,6.0,6.0,,18.0
33,1,Brooks Nader,6.0,6.0,6.0,,18.0
33,1,Tori Spelling,6.0,6.0,5.0,,17.0
33,1,Reginald VelJohnson,6.0,5.0,5.0,,16.0
33,1,Eric Roberts,5.0,5.0,5.0,,15.0
33,2,Chandler Kinney,8.0,8.0,8.0,,24.0
33,2,Dwight Howard ,8.0,7.0,7.0,,22.0
33,2,Stephen Nedoroscik,8.0,7.0,7.0,,22.0
33,2,Joey Graziadei,8.0,7.0,7.0,,22.0
33,2,Danny Amendola,7.0,7.0,7.0,,21.0
33,2,Ilona Maher,7.0,7.0,7.0,,21.0
33,2,Phaedra Parks,7.0,7.0,7.0,,21.0
33,2,Brooks Nader,7.0,6.0,7.0,,20.0
33,2,Tori Spelling,7.0,6.0,6.0,,19.0
33,2,Jenn Tran,6.0,6.0,7.0,,19.0
33,2,Anna Delvey,6.0,5.0,6.0,,17.0
33,2,Eric Roberts,6.0,4.0,5.0,,15.0
33,2,Reginald VelJohnson,6.0,4.0,5.0,,15.0
33,3,Joey Graziadei,9.0,9.0,8.5,8.5,35.0
33,3,Chandler Kinney,8.5,8.5,9.0,8.5,34.5
33,3,Stephen Nedoroscik,8.0,8.0,7.5,7.5,31.0
33,3,Jenn Tran,8.0,8.0,7.0,8.0,31.0
33,3,Brooks Nader,7.5,7.5,8.0,7.5,30.5
33,3,Danny Amendola,7.5,7.5,8.0,7.0,30.0
33,3,Ilona Maher,7.5,7.0,7.0,6.5,28.0
33,3,Phaedra Parks,7.5,7.5,6.0,7.0,28.0
33,3,Dwight Howard ,7.0,6.5,6.0,6.5,26.0
33,3,Eric Roberts,6.5,5.5,5.5,5.5,23.0
33,3,Reginald VelJohnson,6.0,5.0,5.0,5.0,21.0
33,4,Danny Amendola,9.0,9.0,9.0,9.0,36.0
33,4,Joey Graziadei,9.0,9.0,9.0,9.0,36.0
33,4,Stephen Nedoroscik,8.0,9.0,8.0,8.0,33.0
33,4,Chandler Kinney,8.0,8.0,8.0,8.0,32.0
33,4,Ilona Maher,8.0,8.0,8.0,8.0,32.0
33,4,Brooks Nader,8.0,8.0,8.0,8.0,32.0
33,4,Phaedra Parks,8.0,8.0,8.0,8.0,32.0
33,4,Jenn Tran,8.0,8.0,8.0,8.0,32.0
33,4,Dwight Howard ,7.0,8.0,7.0,7.0,29.0
33,5,Chandler Kinney,9.0,9.0,9.0,,27.0
33,5,Ilona Maher,9.0,8.5,8.5,,26.0
33,5,Joey Graziadei,8.5,8.5,9.0,,26.0
33,5,Danny Amendola,8.5,8.5,8.5,,25.5
33,5,Jenn Tran,8.5,8.5,8.5,,25.5
33,5,Dwight Howard ,8.0,8.0,8.0,,24.0
33,5,Stephen Nedoroscik,8.0,8.0,8.0,,24.0
33,5,Phaedra Parks,8.0,8.0,8.0,,24.0
33,6,Chandler Kinney,10.0,11.0,11.0,,32.0
33,6,Joey Graziadei,11.0,10.0,11.0,,32.0
33,6,Dwight Howard ,11.0,10.0,10.0,,31.0
33,6,Jenn Tran,11.0,10.0,10.0,,31.0
33,6,Danny Amendola,10.0,9.0,9.0,,28.0
33,6,Stephen Nedoroscik,10.0,9.0,9.0,,28.0
33,6,Ilona Maher,8.0,8.0,8.0,,24.0
33,7,Chandler Kinney,10.0,10.0,10.0,,30.0
33,7,Joey Graziadei,9.0,9.5,9.0,,27.5
33,7,Stephen Nedoroscik,9.5,9.0,8.5,,27.0
33,7,Ilona Maher,9.0,8.5,8.5,,26.0
33,7,Danny Amendola,8.5,8.5,8.5,,25.5
33,7,Dwight Howard ,8.0,8.0,8.0,,24.0
33,8,Chandler Kinney,9.5,9.5,10.0,,29.0
33,8,Joey Graziadei,9.5,10.0,9.5,,29.0
33,8,Ilona Maher,9.5,9.5,9.5,,28.5
33,8,Danny Amendola,9.0,9.0,9.0,,27.0
33,8,Stephen Nedoroscik,9.0,8.5,9.0,,26.5
33,9,Chandler Kinney,10.0,10.0,10.0,,30.0
33,9,Stephen Nedoroscik,10.0,9.5,10.0,,29.5
33,9,Joey Graziadei,9.5,10.0,10.0,,29.5
33,9,Ilona Maher,9.5,9.5,9.5,,28.5
33,9,Danny Amendola,9.0,9.5,9.5,,28.0
34,1,Robert Irwin,8.0,7.0,,,15.0
34,1,Whitney Leavitt,7.0,8.0,,,15.0
34,1,Hilaria Baldwin,7.0,7.0,,,14.0
34,1,Lauren Jauregui,7.0,6.0,,,13.0
34,1,Alix Earle,7.0,6.0,,,13.0
34,1,Danielle Fishel,6.0,6.0,,,12.0
34,1,Elaine Hendrix,6.0,6.0,,,12.0
34,1,Jen Affleck,6.0,6.0,,,12.0
34,1,Baron Davis,5.0,5.0,,,10.0
34,1,Jordan Chiles,5.0,5.0,,,10.0
34,1,Scott Hoying,5.0,5.0,,,10.0
34,1,Dylan Efron,5.0,5.0,,,10.0
34,1,Corey Feldman,4.0,5.0,,,9.0
34,1,Andy Richter,5.0,4.0,,,9.0
34,2,Jordan Chiles,8.0,7.0,7.0,,22.0
34,2,Robert Irwin,8.0,7.0,7.0,,22.0
34,2,Jen Affleck,8.0,7.0,7.0,,22.0
34,2,Whitney Leavitt,7.0,7.0,8.0,,22.0
34,2,Elaine Hendrix,7.0,7.0,7.0,,21.0
34,2,Hilaria Baldwin,7.0,7.0,7.0,,21.0
34,2,Lauren Jauregui,7.0,7.0,7.0,,21.0
34,2,Alix Earle,7.0,7.0,7.0,,21.0
34,2,Dylan Efron,7.0,6.0,7.0,,20.0
34,2,Danielle Fishel,7.0,6.0,6.0,,19.0
34,2,Baron Davis,6.0,6.0,6.0,,18.0
34,2,Scott Hoying,6.0,6.0,6.0,,18.0
34,2,Andy Richter,6.0,5.0,5.0,,16.0
34,2,Corey Feldman,5.0,5.0,5.0,,15.0
34,3,Jordan Chiles,8.0,8.0,8.0,,24.0
34,3,Whitney Leavitt,8.0,8.0,8.0,,24.0
34,3,Alix Earle,8.0,7.0,8.0,,23.0
34,3,Dylan Efron,7.0,8.0,8.0,,23.0
34,3,Robert Irwin,8.0,7.0,7.0,,22.0
34,3,Hilaria Baldwin,7.0,8.0,7.0,,22.0
34,3,Scott Hoying,8.0,7.0,7.0,,22.0
34,3,Danielle Fishel,7.0,7.0,7.0,,21.0
34,3,Elaine Hendrix,7.0,7.0,7.0,,21.0
34,3,Jen Affleck,7.0,6.0,6.0,,19.0
34,3,Andy Richter,6.0,6.0,6.0,,18.0
34,3,Lauren Jauregui,6.0,6.0,6.0,,18.0
34,4,Whitney Leavitt,9.0,8.0,8.0,,25.0
34,4,Elaine Hendrix,8.0,8.0,8.0,,24.0
34,4,Jordan Chiles,8.0,8.0,8.0,,24.0
34,4,Alix Earle,8.0,8.0,8.0,,24.0
34,4,Hilaria Baldwin,8.0,7.0,8.0,,23.0
34,4,Jen Affleck,7.0,8.0,8.0,,23.0
34,4,Dylan Efron,7.0,8.0,8.0,,23.0
34,4,Robert Irwin,7.0,7.0,8.0,,22.0
34,4,Danielle Fishel,7.0,7.0,7.0,,21.0
34,4,Scott Hoying,7.0,7.0,7.0,,21.0
34,4,Andy Richter,6.0,6.0,6.0,,18.0
34,5,Dylan Efron,9.0,9.0,9.0,9.0,36.0
34,5,Robert Irwin,8.0,9.0,9.0,9.0,35.0
34,5,Alix Earle,8.0,9.0,9.0,9.0,35.0
34,5,Whitney Leavitt,9.0,8.0,8.0,8.0,33.0
34,5,Jordan Chiles,8.0,8.0,8.0,8.0,32.0
34,5,Elaine Hendrix,8.0,7.0,7.0,8.0,30.0
34,5,Scott Hoying,7.0,8.0,7.0,8.0,30.0
34,5,Danielle Fishel,7.0,7.0,7.0,8.0,29.0
34,5,Jen Affleck,8.0,7.0,7.0,7.0,29.0
34,5,Andy Richter,6.0,6.0,6.0,6.0,24.0
34,6,Jordan Chiles,10.0,9.0,10.0,10.0,39.0
