season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,estimated_votes_total
9,1,percent,double_elimination,Ashley Hamiliton & Macy Gray,Macy Gray,18.9999,0.010996988,0.007994656,0.04779,4779,100000,0.2775,1,,,ok_double_elimination,109970
9,1,percent,double_elimination,Ashley Hamiliton & Macy Gray,Aaron Carter,31.9999,0.065194324,0.06070716,0.04779,4779,100000,0.00574,15,,,ok_double_elimination,651943
9,1,percent,double_elimination,Ashley Hamiliton & Macy Gray,Mya,30.9999,0.065739534,0.061106984,0.04779,4779,100000,0.01036,13,,,ok_double_elimination,657395
9,1,percent,double_elimination,Ashley Hamiliton & Macy Gray,Donny Osmond,29.9999,0.065739997,0.06123389,0.04779,4779,100000,0.01822,12,,,ok_double_elimination,657400
9,1,percent,double_elimination,Ashley Hamiliton & Macy Gray,Kelly Osbourne,30.9998,0.064622592,0.061064966,0.04779,4779,100000,0.01016,14,,,ok_double_elimination,646226
9,2,percent,elimination,Kathy Ireland,Debi Mazar,21,0.075089913,0.067520157,0.14958,14958,100000,0.0438,10,0.14836,2,ok,750899
9,2,percent,elimination,Kathy Ireland,Melissa Joan Hart,19,0.079296832,0.069128755,0.14958,14958,100000,0.10626,3,0.14836,2,ok,792968
9,2,percent,elimination,Kathy Ireland,Mark Dacascos,21,0.075102712,0.068286904,0.14958,14958,100000,0.0436,11,0.14836,2,ok,751027
9,2,percent,elimination,Kathy Ireland,Chuck Liddell,19,0.077816395,0.067285298,0.14958,14958,100000,0.10506,6,0.14836,2,ok,778163
9,2,percent,elimination,Kathy Ireland,Natalie Coughlin,21,0.075069216,0.067606306,0.14958,14958,100000,0.04398,9,0.14836,2,ok,750692
9,2,percent,elimination,Kathy Ireland,Louie Vito,19,0.079079909,0.068772275,0.14958,14958,100000,0.1058,5,0.14836,2,ok,790799
9,2,percent,elimination,Kathy Ireland,Michael Irvin,20,0.076210544,0.068320895,0.14958,14958,100000,0.06986,8,0.14836,2,ok,762105
9,2,percent,elimination,Kathy Ireland,Joanna Krupa,20,0.075634902,0.067218903,0.14958,14958,100000,0.07098,7,0.14836,2,ok,756349
9,2,percent,elimination,Kathy Ireland,Kathy Ireland,18,0.007951509,0.00644476,0.14958,14958,100000,0.14836,2,0.14836,2,ok,79515
9,2,percent,elimination,Kathy Ireland,Tom DeLay,18,0.081452423,0.068497501,0.14958,14958,100000,0.14996,1,0.14836,2,ok,814524
9,2,percent,elimination,Kathy Ireland,Aaron Carter,27,0.073143408,0.067977466,0.14958,14958,100000,0.00082,14,0.14836,2,ok,731434
9,2,percent,elimination,Kathy Ireland,Mya,27,0.073185431,0.068846734,0.14958,14958,100000,0.00096,13,0.14836,2,ok,731854
9,2,percent,elimination,Kathy Ireland,Donny Osmond,25,0.072835676,0.06735779,0.14958,14958,100000,0.00432,12,0.14836,2,ok,728356
9,2,percent,elimination,Kathy Ireland,Kelly Osbourne,19,0.078131128,0.067715106,0.14958,14958,100000,0.10624,4,0.14836,2,ok,781311
9,3,percent,elimination,Debi Mazar,Debi Mazar,17,0.009319416,0.007424887,0.12658,12658,100000,0.12918,3,0.12918,3,ok,93194
9,3,percent,elimination,Debi Mazar,Melissa Joan Hart,19,0.081357709,0.071765541,0.12658,12658,100000,0.06228,6,0.12918,3,ok,813577
9,3,percent,elimination,Debi Mazar,Mark Dacascos,18,0.083281745,0.070829803,0.12658,12658,100000,0.09074,5,0.12918,3,ok,832817
9,3,percent,elimination,Debi Mazar,Chuck Liddell,17,0.086726612,0.071455629,0.12658,12658,100000,0.12352,4,0.12918,3,ok,867266
9,3,percent,elimination,Debi Mazar,Natalie Coughlin,26,0.077033365,0.070797016,0.12658,12658,100000,0.00084,12,0.12918,3,ok,770333
9,3,percent,elimination,Debi Mazar,Louie Vito,20,0.079472253,0.070736547,0.12658,12658,100000,0.04058,7,0.12918,3,ok,794722
9,3,percent,elimination,Debi Mazar,Michael Irvin,14,0.099281929,0.072101263,0.12658,12658,100000,0.25022,1,0.12918,3,ok,992819
9,3,percent,elimination,Debi Mazar,Joanna Krupa,23,0.077373285,0.071513758,0.12658,12658,100000,0.00774,11,0.12918,3,ok,773732
9,3,percent,elimination,Debi Mazar,Tom DeLay,15,0.094086737,0.070856142,0.12658,12658,100000,0.20722,2,0.12918,3,ok,940867
9,3,percent,elimination,Debi Mazar,Aaron Carter,21,0.078892815,0.072586246,0.12658,12658,100000,0.02382,10,0.12918,3,ok,788928
9,3,percent,elimination,Debi Mazar,Mya,27,0.075474239,0.069713729,0.12658,12658,100000,0.00026,13,0.12918,3,ok,754742
9,3,percent,elimination,Debi Mazar,Donny Osmond,21,0.078814445,0.071828122,0.12658,12658,100000,0.02502,9,0.12918,3,ok,788144
9,3,percent,elimination,Debi Mazar,Kelly Osbourne,20,0.07888545,0.070570792,0.12658,12658,100000,0.03858,8,0.12918,3,ok,788854
9,4,percent,elimination,Chuck Liddell,Melissa Joan Hart,28,0.092486238,0.083970669,0.19582,19582,100000,0.0035,11,0.19424,3,ok,924862
9,4,percent,elimination,Chuck Liddell,Mark Dacascos,22,0.096287444,0.084634581,0.19582,19582,100000,0.05808,5,0.19424,3,ok,962874
9,4,percent,elimination,Chuck Liddell,Chuck Liddell,17,0.015511572,0.011894021,0.19582,19582,100000,0.19424,3,0.19424,3,ok,155115
9,4,percent,elimination,Chuck Liddell,Natalie Coughlin,24,0.093458168,0.083941552,0.19582,19582,100000,0.02804,8,0.19424,3,ok,934581
9,4,percent,elimination,Chuck Liddell,Louie Vito,16,0.112118422,0.084433318,0.19582,19582,100000,0.23618,1,0.19424,3,ok,1121184
9,4,percent,elimination,Chuck Liddell,Michael Irvin,16,0.112634248,0.084181516,0.19582,19582,100000,0.23398,2,0.19424,3,ok,1126342
9,4,percent,elimination,Chuck Liddell,Joanna Krupa,26,0.093490466,0.084979856,0.19582,19582,100000,0.00974,9,0.19424,3,ok,934904
9,4,percent,elimination,Chuck Liddell,Aaron Carter,18,0.104241869,0.083694903,0.19582,19582,100000,0.16034,4,0.19424,3,ok,1042418
9,4,percent,elimination,Chuck Liddell,Mya,28,0.092886925,0.083969324,0.19582,19582,100000,0.00358,10,0.19424,3,ok,928869
9,4,percent,elimination,Chuck Liddell,Donny Osmond,24,0.093797058,0.084081359,0.19582,19582,100000,0.03006,7,0.19424,3,ok,937970
9,4,percent,elimination,Chuck Liddell,Kelly Osbourne,23,0.09308759,0.082684025,0.19582,19582,100000,0.04226,6,0.19424,3,ok,930875
9,5,percent,elimination,Natalie Coughlin,Melissa Joan Hart,23,0.111798934,0.092474473,0.15477,15477,100000,0.12156,4,0.15626,3,ok,1229788
9,5,percent,elimination,Natalie Coughlin,Mark Dacascos,26,0.105575084,0.092601015,0.15477,15477,100000,0.04776,8,0.15626,3,ok,1161325
9,5,percent,elimination,Natalie Coughlin,Natalie Coughlin,22,0.012702532,0.010429626,0.15477,15477,100000,0.15626,3,0.15626,3,ok,139727
9,5,percent,elimination,Natalie Coughlin,Louie Vito,22,0.115327645,0.091838557,0.15477,15477,100000,0.15716,2,0.15626,3,ok,1268604
9,5,percent,elimination,Natalie Coughlin,Michael Irvin,21,0.119539978,0.092390167,0.15477,15477,100000,0.19518,1,0.15626,3,ok,1314939
9,5,percent,elimination,Natalie Coughlin,Joanna Krupa,24,0.109157553,0.092439296,0.15477,15477,100000,0.0936,5,0.15626,3,ok,1200733
9,5,percent,elimination,Natalie Coughlin,Aaron Carter,24,0.108831606,0.091455895,0.15477,15477,100000,0.09158,7,0.15626,3,ok,1197147
9,5,percent,elimination,Natalie Coughlin,Mya,27,0.104794415,0.093183519,0.15477,15477,100000,0.03168,9,0.15626,3,ok,1152738
9,5,percent,elimination,Natalie Coughlin,Donny Osmond,29,0.103705794,0.092584946,0.15477,15477,100000,0.0136,10,0.15626,3,ok,1140763
9,5,percent,elimination,Natalie Coughlin,Kelly Osbourne,24,0.108566458,0.092249379,0.15477,15477,100000,0.09162,6,0.15626,3,ok,1194231
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Melissa Joan Hart,23.9999,0.025401483,0.018362847,0.07478,7478,100000,0.34156,3,,,ok_double_elimination,279416
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Mark Dacascos,32,0.130315569,0.105980656,0.07478,7478,100000,0.14226,6,,,ok_double_elimination,1433471
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Louie Vito,24,0.025565104,0.018581731,0.07478,7478,100000,0.34188,2,,,ok_double_elimination,281216
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Michael Irvin,21.9998,0.159716475,0.10320242,0.07478,7478,100000,0.3853,1,,,ok_double_elimination,1756881
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Joanna Krupa,35.9999,0.123308998,0.105556454,0.07478,7478,100000,0.06372,9,,,ok_double_elimination,1356399
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Aaron Carter,32.9998,0.126678089,0.104808671,0.07478,7478,100000,0.12076,8,,,ok_double_elimination,1393459
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Mya,33,0.12651353,0.105371452,0.07478,7478,100000,0.12116,7,,,ok_double_elimination,1391649
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Donny Osmond,30.9999,0.131813984,0.105901155,0.07478,7478,100000,0.16708,5,,,ok_double_elimination,1449954
9,6,percent,double_elimination,Melissa Joan Hart & Louie Vito,Kelly Osbourne,24.9998,0.150686769,0.105833863,0.07478,7478,100000,0.31628,4,,,ok_double_elimination,1657554
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Mark Dacascos,21.5,0.039345514,0.028790262,0.08209,8209,100000,0.38602,1,,,ok_double_elimination,432801
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Michael Irvin,23.5,0.033947949,0.026011963,0.08209,8209,100000,0.32852,2,,,ok_double_elimination,373427
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Joanna Krupa,27.5,0.177533106,0.128423474,0.08209,8209,100000,0.21624,7,,,ok_double_elimination,1952864
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Aaron Carter,26.5,0.182812182,0.129401609,0.08209,8209,100000,0.24284,6,,,ok_double_elimination,2010934
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Mya,24.5,0.194487427,0.129177451,0.08209,8209,100000,0.30266,3,,,ok_double_elimination,2139362
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Donny Osmond,26,0.183481032,0.128095485,0.08209,8209,100000,0.26326,4,,,ok_double_elimination,2018291
9,7,percent,double_elimination,Mark Dacascos & Michael Irvin,Kelly Osbourne,26,0.18839279,0.130745689,0.08209,8209,100000,0.26046,5,,,ok_double_elimination,2072321
9,8,percent,elimination,Aaron Carter,Joanna Krupa,26,0.239790909,0.161524477,0.23057,23057,100000,0.20142,4,0.23226,1,ok,2637699
9,8,percent,elimination,Aaron Carter,Aaron Carter,25,0.043214449,0.034570539,0.23057,23057,100000,0.23226,1,0.23226,1,ok,475358
9,8,percent,elimination,Aaron Carter,Mya,29.5,0.222614134,0.161706477,0.23057,23057,100000,0.11774,5,0.23226,1,ok,2448755
9,8,percent,elimination,Aaron Carter,Donny Osmond,25,0.248469452,0.162489685,0.23057,23057,100000,0.2288,2,0.23226,1,ok,2733163
9,8,percent,elimination,Aaron Carter,Kelly Osbourne,25.5,0.245911055,0.162367124,0.23057,23057,100000,0.21978,3,0.23226,1,ok,2705021
9,9,percent,elimination,Joanna Krupa,Joanna Krupa,27,0.062049759,0.047785466,0.23811,23811,100000,0.2428,3,0.2428,3,ok,682547
9,9,percent,elimination,Joanna Krupa,Mya,28.9999,0.29070421,0.180602868,0.23811,23811,100000,0.1898,4,0.2428,3,ok,3197746
9,9,percent,elimination,Joanna Krupa,Donny Osmond,24.6666,0.328877018,0.180442099,0.23811,23811,100000,0.30304,1,0.2428,3,ok,3617647
9,9,percent,elimination,Joanna Krupa,Kelly Osbourne,25.9998,0.318369012,0.180748207,0.23811,23811,100000,0.26436,2,0.2428,3,ok,3502059
9,10,percent,final_ranking,Kelly Osbourne,Mya,28.3332,0.265702409,0.110063219,0.19203,19203,100000,0.31476,2,0.3864,1,ok,3985536
9,10,percent,final_ranking,Kelly Osbourne,Donny Osmond,28.9998,0.612635215,0.150073519,0.19203,19203,100000,0.29884,3,0.3864,1,ok,9189528
9,10,percent,final_ranking,Kelly Osbourne,Kelly Osbourne,25.2222,0.121662376,0.085090551,0.19203,19203,100000,0.3864,1,0.3864,1,ok,1824935
10,2,percent,elimination,Shannen Doherty,Aiden Turner,19,0.098592793,0.07643261,0.05639,5639,100000,0.08082,4,0.05614,5,ok,985927
10,2,percent,elimination,Shannen Doherty,Shannen Doherty,20,0.009833233,0.008220537,0.05639,5639,100000,0.05614,5,0.05614,5,ok,98332
10,2,percent,elimination,Shannen Doherty,Niecy Nash,21,0.091058601,0.078090174,0.05639,5639,100000,0.03744,7,0.05614,5,ok,910586
10,2,percent,elimination,Shannen Doherty,Buzz Aldrin,12,0.131491923,0.076751961,0.05639,5639,100000,0.33808,1,0.05614,5,ok,1314919
10,2,percent,elimination,Shannen Doherty,Chad Ochocinco,16,0.110609089,0.07484575,0.05639,5639,100000,0.1693,3,0.05614,5,ok,1106090
10,2,percent,elimination,Shannen Doherty,Evan Lysacek,24,0.086127486,0.077083819,0.05639,5639,100000,0.00882,10,0.05614,5,ok,861274
10,2,percent,elimination,Shannen Doherty,Pamela Anderson,22,0.089048756,0.077615097,0.05639,5639,100000,0.0244,8,0.05614,5,ok,890487
10,2,percent,elimination,Shannen Doherty,Nicole Scherzinger,28,0.084769128,0.0769921,0.05639,5639,100000,0.00054,11,0.05614,5,ok,847691
10,2,percent,elimination,Shannen Doherty,Erin Andrews,23,0.086989029,0.07827452,0.05639,5639,100000,0.01506,9,0.05614,5,ok,869890
10,2,percent,elimination,Shannen Doherty,Kate Gosselin,15,0.116318615,0.076712413,0.05639,5639,100000,0.2134,2,0.05614,5,ok,1163186
10,2,percent,elimination,Shannen Doherty,Jake Pavelka,20,0.095161348,0.078055045,0.05639,5639,100000,0.056,6,0.05614,5,ok,951613
10,3,percent,elimination,Buzz Aldrin,Aiden Turner,20,0.108291544,0.094850285,0.34027,34027,100000,0.0866,3,0.3357,1,ok,1082915
10,3,percent,elimination,Buzz Aldrin,Niecy Nash,21,0.10699684,0.094405646,0.34027,34027,100000,0.05974,7,0.3357,1,ok,1069968
10,3,percent,elimination,Buzz Aldrin,Buzz Aldrin,13,0.023431198,0.016400424,0.34027,34027,100000,0.3357,1,0.3357,1,ok,234311
10,3,percent,elimination,Buzz Aldrin,Chad Ochocinco,20,0.108976905,0.095004497,0.34027,34027,100000,0.086,4,0.3357,1,ok,1089769
10,3,percent,elimination,Buzz Aldrin,Evan Lysacek,26,0.105465167,0.094882092,0.34027,34027,100000,0.00548,10,0.3357,1,ok,1054651
10,3,percent,elimination,Buzz Aldrin,Pamela Anderson,21,0.107404507,0.094493851,0.34027,34027,100000,0.0618,5,0.3357,1,ok,1074045
10,3,percent,elimination,Buzz Aldrin,Nicole Scherzinger,23,0.106153934,0.094556898,0.34027,34027,100000,0.02578,9,0.3357,1,ok,1061539
10,3,percent,elimination,Buzz Aldrin,Erin Andrews,23,0.106946058,0.095364722,0.34027,34027,100000,0.0268,8,0.3357,1,ok,1069460
10,3,percent,elimination,Buzz Aldrin,Kate Gosselin,15,0.119759827,0.094593015,0.34027,34027,100000,0.25144,2,0.3357,1,ok,1197598
10,3,percent,elimination,Buzz Aldrin,Jake Pavelka,21,0.106574019,0.094422834,0.34027,34027,100000,0.06066,6,0.3357,1,ok,1065740
10,4,percent,elimination,Aiden Turner,Aiden Turner,16.5,0.0197703,0.015391467,0.22595,22595,100000,0.22704,2,0.22704,2,ok,197702
10,4,percent,elimination,Aiden Turner,Niecy Nash,18,0.127688825,0.101917867,0.22595,22595,100000,0.16632,3,0.22704,2,ok,1276888
10,4,percent,elimination,Aiden Turner,Chad Ochocinco,22,0.118113589,0.102901744,0.22595,22595,100000,0.0558,6,0.22704,2,ok,1181135
10,4,percent,elimination,Aiden Turner,Evan Lysacek,26,0.115789437,0.102738875,0.22595,22595,100000,0.0097,9,0.22704,2,ok,1157894
10,4,percent,elimination,Aiden Turner,Pamela Anderson,23.5,0.116652029,0.102229928,0.22595,22595,100000,0.03118,7,0.22704,2,ok,1166520
10,4,percent,elimination,Aiden Turner,Nicole Scherzinger,25,0.115762146,0.102379877,0.22595,22595,100000,0.01612,8,0.22704,2,ok,1157621
10,4,percent,elimination,Aiden Turner,Erin Andrews,19.5,0.12412184,0.102452324,0.22595,22595,100000,0.11486,5,0.22704,2,ok,1241218
10,4,percent,elimination,Aiden Turner,Kate Gosselin,16,0.13799564,0.102250613,0.22595,22595,100000,0.2503,1,0.22704,2,ok,1379956
10,4,percent,elimination,Aiden Turner,Jake Pavelka,19,0.124106194,0.102172034,0.22595,22595,100000,0.12868,4,0.22704,2,ok,1241061
10,5,percent,elimination,Kate Gosselin,Niecy Nash,18,0.146941872,0.114740198,0.31657,31657,100000,0.20372,2,0.3137,1,ok,1616360
10,5,percent,elimination,Kate Gosselin,Chad Ochocinco,18,0.146149607,0.115237441,0.31657,31657,100000,0.20162,3,0.3137,1,ok,1607645
10,5,percent,elimination,Kate Gosselin,Evan Lysacek,27,0.13303669,0.115716852,0.31657,31657,100000,0.01618,7,0.3137,1,ok,1463403
10,5,percent,elimination,Kate Gosselin,Pamela Anderson,21,0.140215309,0.116845718,0.31657,31657,100000,0.10922,4,0.3137,1,ok,1542368
10,5,percent,elimination,Kate Gosselin,Nicole Scherzinger,29,0.132490207,0.115830999,0.31657,31657,100000,0.00638,8,0.3137,1,ok,1457392
10,5,percent,elimination,Kate Gosselin,Erin Andrews,22,0.136714121,0.116139276,0.31657,31657,100000,0.0868,5,0.3137,1,ok,1503855
10,5,percent,elimination,Kate Gosselin,Kate Gosselin,15,0.028802861,0.021300473,0.31657,31657,100000,0.3137,1,0.3137,1,ok,316831
10,5,percent,elimination,Kate Gosselin,Jake Pavelka,23,0.135649333,0.115219679,0.31657,31657,100000,0.06238,6,0.3137,1,ok,1492142
10,6,percent,elimination,Jake Pavelka,Niecy Nash,25.9998,0.174505799,0.127415654,0.25191,25191,100000,0.22504,2,0.25426,1,ok,1919563
10,6,percent,elimination,Jake Pavelka,Chad Ochocinco,30.9999,0.159103351,0.12838491,0.25191,25191,100000,0.1034,5,0.25426,1,ok,1750136
10,6,percent,elimination,Jake Pavelka,Evan Lysacek,27,0.171313098,0.128475847,0.25191,25191,100000,0.19862,3,0.25426,1,ok,1884444
10,6,percent,elimination,Jake Pavelka,Pamela Anderson,29.9998,0.161208892,0.127291012,0.25191,25191,100000,0.124,4,0.25426,1,ok,1773297
10,6,percent,elimination,Jake Pavelka,Nicole Scherzinger,35.9999,0.151657605,0.12728211,0.25191,25191,100000,0.03702,7,0.25426,1,ok,1668233
10,6,percent,elimination,Jake Pavelka,Erin Andrews,34,0.153811005,0.128136435,0.25191,25191,100000,0.05766,6,0.25426,1,ok,1691921
10,6,percent,elimination,Jake Pavelka,Jake Pavelka,24.9999,0.028400251,0.021896846,0.25191,25191,100000,0.25426,1,0.25426,1,ok,312402
10,7,percent,elimination,Pamela Anderson,Niecy Nash,24.5,0.202931713,0.139027076,0.17841,17841,100000,0.2068,1,0.17814,3,ok,2232248
10,7,percent,elimination,Pamela Anderson,Chad Ochocinco,26,0.194339833,0.140272219,0.17841,17841,100000,0.16288,4,0.17814,3,ok,2137738
10,7,percent,elimination,Pamela Anderson,Evan Lysacek,27,0.187740003,0.138452507,0.17841,17841,100000,0.13484,6,0.17814,3,ok,2065140
10,7,percent,elimination,Pamela Anderson,Pamela Anderson,25.5,0.028479966,0.02384459,0.17841,17841,100000,0.17814,3,0.17814,3,ok,313279
10,7,percent,elimination,Pamela Anderson,Nicole Scherzinger,27,0.18844556,0.140625545,0.17841,17841,100000,0.13578,5,0.17814,3,ok,2072901
10,7,percent,elimination,Pamela Anderson,Erin Andrews,25.5,0.198062925,0.139864666,0.17841,17841,100000,0.18156,2,0.17814,3,ok,2178692
10,8,percent,elimination,Niecy Nash,Niecy Nash,21.5,0.050166911,0.038066534,0.30536,30536,100000,0.30528,1,0.30528,1,ok,551836
10,8,percent,elimination,Niecy Nash,Chad Ochocinco,22.5,0.256823989,0.168534431,0.30536,30536,100000,0.27524,2,0.30528,1,ok,2825063
10,8,percent,elimination,Niecy Nash,Evan Lysacek,26.5,0.235548344,0.170061492,0.30536,30536,100000,0.15782,4,0.30528,1,ok,2591031
10,8,percent,elimination,Niecy Nash,Nicole Scherzinger,29.5,0.224340709,0.169385198,0.30536,30536,100000,0.0969,5,0.30528,1,ok,2467747
10,8,percent,elimination,Niecy Nash,Erin Andrews,26.5,0.233120046,0.167560666,0.30536,30536,100000,0.16476,3,0.30528,1,ok,2564320
10,9,percent,elimination,Chad Ochocinco,Chad Ochocinco,26,0.069333687,0.052467618,0.30944,30944,100000,0.30994,1,0.30994,1,ok,762670
10,9,percent,elimination,Chad Ochocinco,Evan Lysacek,29.5,0.305555276,0.192663697,0.30944,30944,100000,0.21688,4,0.30994,1,ok,3361108
10,9,percent,elimination,Chad Ochocinco,Nicole Scherzinger,29.5,0.306676218,0.193085167,0.30944,30944,100000,0.2192,3,0.30994,1,ok,3373438
10,9,percent,elimination,Chad Ochocinco,Erin Andrews,28,0.318434819,0.193384369,0.30944,30944,100000,0.25398,2,0.30994,1,ok,3502783
10,10,percent,final_ranking,Erin Andrews,Evan Lysacek,26.8887,0.284313328,0.105747888,0.17221,17221,100000,0.3474,1,0.34652,2,ok,4264699
10,10,percent,final_ranking,Erin Andrews,Nicole Scherzinger,28.7777,0.60097847,0.144216337,0.17221,17221,100000,0.30608,3,0.34652,2,ok,9014677
10,10,percent,final_ranking,Erin Andrews,Erin Andrews,26.9998,0.114708202,0.080472201,0.17221,17221,100000,0.34652,2,0.34652,2,ok,1720623
11,1,percent,elimination,David Hasselhoff,David Hasselhoff,15,0.01261329,0.009817868,0.19185,19185,100000,0.1916,3,0.1916,3,ok,138746
11,1,percent,elimination,David Hasselhoff,Florence Henderson,18,0.089926136,0.078752119,0.19185,19185,100000,0.07534,5,0.1916,3,ok,989187
11,1,percent,elimination,David Hasselhoff,Kyle Massey,23,0.086204364,0.078640861,0.19185,19185,100000,0.00552,10,0.1916,3,ok,948248
